author_id,territory_level,territory_name,text
C0410,neighborhood,São Conrado,"Sou pescador e o esgoto que desce para o mar de São Conrado acabou com o peixe. Perdi minha fonte de renda. O descaso com o saneamento destrói o sustento de famílias inteiras."
C0411,neighborhood,Gávea,"A Gávea tem uma população idosa grande e poucas calçadas acessíveis. Minha vó tem medo de cair nos buracos. Cidade que respeita o idoso cuida da calçada, do banco e da travessia segura."
C0412,neighborhood,Vidigal,"O Vidigal tem energia que cai toda vez que chove forte. A comida estraga na geladeira e a gente perde dinheiro. A rede elétrica do morro precisa de investimento sério e urgente."
C0413,neighborhood,Leblon,"O Leblon tem ciclovia boa, mas falta conectá-la com Ipanema e a Lagoa sem interrupção. A gente desce da bike e empurra. Uma malha cicloviária contínua incentivaria muito mais pessoas a pedalar."
C0414,neighborhood,Parque da Cidade,"O Parque da Cidade poderia abrigar um viveiro de mudas para distribuição gratuita. Plantar árvores no bairro ficaria mais fácil. Iniciativas verdes assim melhoram o clima e unem a comunidade."
C0415,neighborhood,Rocinha,"Na Rocinha falta sinalização e nome de rua, o que dificulta até chamar ambulância. Já vi socorro se perder no labirinto. Endereçamento oficial é uma questão de cidadania e de segurança."
C0416,neighborhood,Ipanema,"O comércio formal de Ipanema reclama, mas os ambulantes também precisam comer. Falta uma solução que respeite os dois lados. Organizar o uso do espaço público sem criminalizar seria o ideal."
C0417,neighborhood,São Conrado,"São Conrado tem um potencial enorme para esportes de aventura com o morro e o mar. Faltam guias e estrutura legalizada. Turismo de aventura bem feito geraria muito emprego para os jovens."
C0418,neighborhood,Gávea,"A Gávea perdeu o cinema de rua que era ponto de encontro de gerações. Hoje só tem shopping caro. Sinto falta de espaços culturais de bairro que reuniam as famílias com simplicidade."
C0419,neighborhood,Vidigal,"O Vidigal precisa de mais quadras e projetos esportivos para a juventude. O futebol tira muitos do mau caminho. Esporte na comunidade é saúde, educação e prevenção, tudo ao mesmo tempo."
C0420,neighborhood,Leblon,"O Leblon vive um envelhecimento da população e faltam serviços voltados aos idosos. Não há centro de convivência público. Pensar a cidade para quem envelhece é um dever que estamos ignorando."
C0421,neighborhood,Parque da Cidade,"O Parque da Cidade poderia ter painéis solares e ser exemplo de sustentabilidade. A energia limpa inspiraria a cidade. Espaços públicos verdes deveriam liderar pelo exemplo na questão ambiental."
C0422,neighborhood,Rocinha,"A Rocinha tem uma fila de espera enorme por consulta com especialista. Esperei meses por um cardiologista. A saúde pública precisa de mais médicos e equipamentos para atender essa população imensa."
C0423,neighborhood,Ipanema,"Ipanema poderia investir em telhados verdes e jardins verticais nos prédios. O calor extremo pede soluções criativas. Cidades pelo mundo usam isso para amenizar a temperatura e poluição do ar."
C0424,neighborhood,São Conrado,"São Conrado tem famílias que vivem sem coleta de lixo regular nas partes do morro. O acúmulo atrai doença. Limpeza urbana digna deveria chegar igualmente a toda a população do bairro."
C0425,neighborhood,Gávea,"A Gávea tem trânsito complicado, mas poderia ganhar um sistema de bicicletas compartilhadas robusto. Reduziria carros e poluição. Mobilidade ativa precisa de incentivo e infraestrutura segura para funcionar."
C0426,neighborhood,Vidigal,"O Vidigal tem mulheres que sustentam a casa e precisam de apoio contra a violência doméstica. Faltam serviços no morro. Um centro de acolhimento da mulher na comunidade salvaria muitas vidas."
C0427,neighborhood,Leblon,"O Leblon precisa de mais transparência sobre o destino do lixo que separamos. Será que reciclam mesmo? Sem confiança e informação, o esforço da população em separar acaba desanimando todos."
C0428,neighborhood,Parque da Cidade,"O Parque da Cidade poderia ter um programa de adoção de árvores pelos moradores. Cada um cuidaria da sua. Esse vínculo aumentaria a preservação e o senso de pertencimento ao espaço."
C0429,neighborhood,Rocinha,"A Rocinha tem jovens que largam a escola para trabalhar e ajudar em casa. A evasão escolar é alta. Bolsas e apoio à permanência manteriam esses jovens estudando e mudariam seu futuro."
C0430,neighborhood,Ipanema,"Ipanema tem uma orla maravilhosa, mas a falta de policiamento de madrugada assusta. Já presenciei roubo no calçadão. Segurança contínua, não só no verão, daria tranquilidade a quem mora aqui."
C0431,neighborhood,São Conrado,"São Conrado precisa de mais opções culturais, hoje quase tudo acontece em outros bairros. A juventude fica sem lazer. Um centro cultural traria arte, identidade e ocupação saudável para os jovens."
C0432,neighborhood,Gávea,"A Gávea tem o desafio do trânsito gerado pela PUC e pelo Jóquei juntos. Em dias de evento, fica impraticável. Planejamento integrado de mobilidade aliviaria a vida de quem mora por aqui."
C0433,neighborhood,Vidigal,"O Vidigal tem casas construídas sem orientação técnica, o que gera risco nas encostas. Falta assistência de engenharia gratuita. Apoio técnico à autoconstrução salvaria vidas e moradias na comunidade."
C0434,neighborhood,Leblon,"O Leblon precisa de mais bebedouros públicos e chuveiros funcionando na orla. No verão é essencial. Estrutura básica bem mantida faz toda a diferença para quem frequenta a praia diariamente."
C0435,neighborhood,Parque da Cidade,"O Parque da Cidade poderia ter trilhas noturnas guiadas para observação de animais. Seria uma atração única. Ecoturismo responsável geraria renda e aproximaria as pessoas da natureza preservada."
C0436,neighborhood,Rocinha,"A Rocinha tem comerciantes criativos que inovam todo dia, mesmo sem apoio. Imagina com crédito e capacitação. Investir nesses empreendedores fortaleceria a economia de toda a comunidade da favela."
C0437,neighborhood,Ipanema,"Ipanema sofre com alagamentos rápidos em chuvas fortes, as bocas de lobo entopem. A água sobe em minutos. Limpeza e ampliação da drenagem evitariam prejuízos a comércios e moradores."
C0438,neighborhood,São Conrado,"São Conrado tem a praia do voo livre que é única no Brasil. Mas falta sinalização turística e apoio. Estruturar essa atração geraria renda e colocaria o bairro no mapa do turismo."
C0439,neighborhood,Gávea,"A Gávea tem a beleza do verde da Floresta, mas o lixo jogado nas trilhas é triste de ver. Falta educação e fiscalização. Preservar a natureza exige conscientização e cuidado de todos nós."
C0440,neighborhood,Vidigal,"O Vidigal precisa de coleta de lixo que alcance o alto do morro. O caminhão só vai até embaixo. A gente carrega sacos na mão por escadas, é desumano e perigoso para a saúde."
C0441,neighborhood,Leblon,"O Leblon tem boa segurança no geral, mas as ruas atrás da orla são mal iluminadas. Volto do trabalho com medo. Iluminação pública adequada é prevenção barata e eficaz contra o crime."
C0442,neighborhood,Parque da Cidade,"O Parque da Cidade poderia abrigar oficinas de compostagem para os moradores aprenderem. O lixo orgânico vira adubo. Educação ambiental prática reduz resíduos e ensina sustentabilidade de verdade."
C0443,neighborhood,Rocinha,"A Rocinha tem crianças com muito potencial, mas as escolas são lotadas e carentes de tudo. Faltam livros e professores. Educação de qualidade é o investimento mais importante para o futuro daqui."
C0444,neighborhood,Ipanema,"Ipanema é palco de eventos enormes, mas o morador sofre com o caos depois. Lixo, barulho e trânsito ficam. Os grandes eventos deveriam financiar a limpeza e a estrutura que consomem."
C0445,neighborhood,São Conrado,"São Conrado tem famílias que esperam anos por moradia digna. As condições no morro são precárias. Política habitacional séria daria segurança e dignidade a quem mais precisa no bairro."
C0446,neighborhood,Gávea,"A Gávea tem uma vida noturna ligada à PUC, mas o transporte para os estudantes acaba cedo. Voltar para casa de madrugada é difícil. Transporte noturno seguro é uma necessidade da comunidade."
C0447,neighborhood,Vidigal,"O Vidigal tem talentos na gastronomia que poderiam atrair turismo. Faltam cozinhas regularizadas e apoio. Valorizar a culinária local geraria renda e colocaria a comunidade no roteiro gastronômico."
C0448,neighborhood,Leblon,"O Leblon precisa pensar melhor o uso das praças, hoje dominadas por academias particulares ao ar livre. O espaço público está sendo privatizado. As praças deveriam ser de todos, sem cercas."
C0449,neighborhood,Parque da Cidade,"O Parque da Cidade poderia ter uma agenda fixa de atividades para crianças nas férias. As famílias precisam de opção. Lazer gratuito de qualidade é um direito que melhora a vida de todos."
C0450,neighborhood,Rocinha,"A Rocinha tem uma rede de apoio entre vizinhos que impressiona. Mas o poder público ignora essas redes. Reconhecer e fortalecer a participação cidadã traria soluções pensadas por quem vive aqui."
C0451,neighborhood,Ipanema,"Ipanema tem trânsito intenso e poucos espaços de descanso arborizados. As pessoas precisam de sombra e banco. Tornar o bairro mais humano e verde melhoraria a vida de quem passa por aqui."
C0452,neighborhood,São Conrado,"São Conrado precisa de mais médicos na unidade de saúde local. A demanda cresce e o atendimento não. Saúde de qualidade perto de casa é um direito que ainda não temos garantido."
C0453,neighborhood,Gávea,"A Gávea tem patrimônio histórico que poderia render roteiros turísticos culturais. Faltam sinalização e divulgação. Valorizar a memória do bairro atrairia visitantes e geraria renda para o comércio local."
C0454,neighborhood,Vidigal,"O Vidigal precisa de segurança que respeite os moradores. As operações violentas deixam marcas nas crianças. Queremos políticas de paz que tratem a favela com a dignidade que ela merece."
C0455,neighborhood,Leblon,"O Leblon tem ótima qualidade de vida, mas falta empatia com quem trabalha aqui e mora longe. O transporte de volta é precário. Pensar na mobilidade do trabalhador é uma questão de justiça."
C0456,neighborhood,Parque da Cidade,"O Parque da Cidade poderia ter um programa de visitas guiadas para terceira idade. Os idosos amariam. Lazer e cultura na natureza melhoram a saúde física e mental de quem mais precisa."
C0457,neighborhood,Rocinha,"A Rocinha tem demanda enorme por cursos de informática e idiomas. A juventude quer se qualificar. Educação técnica gratuita abriria portas no mercado e reduziria o desemprego entre os jovens."
C0458,neighborhood,Ipanema,"Ipanema tem fama de paraíso, mas a desigualdade aparece nos sinais de trânsito com vendedores e pedintes. Falta uma rede de proteção social. Ninguém deveria viver na rua numa cidade tão rica."
C0459,neighborhood,São Conrado,"São Conrado tem belas paisagens, mas o lixo nas encostas estraga tudo. Falta coleta e conscientização. Cuidar do meio ambiente é proteger o que torna este lugar especial para todos."
C0460,neighborhood,Gávea,"A Gávea tem trânsito que poderia melhorar com mais transporte sobre trilhos chegando ao bairro. Hoje é só ônibus e carro. Investir em mobilidade de massa reduziria congestionamento e poluição."
C0461,neighborhood,Vidigal,"O Vidigal precisa de mais creches para que as mães possam trabalhar tranquilas. A falta de vaga prende muitas. Educação infantil de qualidade liberta as famílias e protege as crianças."
C0462,neighborhood,Leblon,"O Leblon precisa de mais ações para reduzir o desperdício de água nos prédios. As piscinas e jardins consomem muito. Consumo consciente deveria ser incentivado, ainda mais em tempos de seca."
C0463,neighborhood,Parque da Cidade,"O Parque da Cidade tem potencial para um centro de ciências ao ar livre. As crianças aprenderiam brincando. Educação científica acessível desperta vocações e transforma o futuro de muitos jovens."
